date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,RevAllTimeUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
3/15/2014,47105,7936,208213,363910,747,124608,277903,44,45235,700293,502078,499889,479889,264744,34118,343770,107691,458685,193998,5139,28963,22,95702,312,0,181865,3927,5,1611240201,1417,7817.338038,50332241.34,0.78757009,0.78757009,50830963.22,50830963.22,64541510.28,1111.656551,1090.538717,0.001229631,0.781413888,0.000656497,1,0.00084014,13620.82548,11.44339933,0.07681695,344781383,207.998535,0.569859,289664.6062,344781383,289664.6062,0.666150408,30.91761616,,30.91761616,,1.32052E-06,0.00084014,,-43.73602504,35636514.79,344795003.8,289676.0496,0.004367759,59909355189,59909355189,2823216092,59909355189,59909355189,30873144233,59909355189,59909355189,59909355189,7862280633,59176168407,59909355189,99.018862,51510222956,60484006008,60502699965,40304080063,60280657427,60500832110,30383110051,58546061742,60502972828,60502972818,60502972204,60502963931,60502540664,60499773828,57669197665,60145802922,60472577595,49318251357,60459883337,60020309104,57122964837,28538566902,36552312388,0,48037518310,22536499577,32684982631,59553463463,50899190660,60502972829,1.44231E+11,60502972829,17431,0.20174769,80241,1956909372,1644077.699,102790.3455,86.35827344,808.7852426,0.679492775,96.26875913,,0.090188376
3/16/2014,46576,7979,210225,366636,752,125624,280401,43,45544,703796,505582,503396,483430,267288,34479,346630,108767,462241,196052,5178,29311,21,96702,317,0,183861,3993,5,1611240202,1391,9182.128684,50811525.48,0.79226672,0.79226672,51325219.45,51325219.45,64782753.19,1151.551925,1050.331503,0.003564596,2.396727642,0.002021411,1,0.000843405,45528.23828,38.39872601,0.072627257,351827952,211.022195,0.578143,296733.3163,351827952,296733.3163,0.66444765,34.43560083,,34.43560083,,1.32994E-06,0.000843405,,-46.25995253,35933286.5,351873480.2,296771.715,0.0044243,60245728971,60245728971,2578053429,60245728971,60245728971,30592861543,60245728971,60245728971,60245728971,7722726342,59345496578,60245728971,98.999139,51757366354,60835598394,60854525481,40434829357,60628547771,60852645053,30444365788,58870557706,60854800780,60854800770,60854800157,60854791899,60854366873,60851588720,57994488279,60493811147,60824167721,49556934464,60811427984,60367670254,57447853700,28582576838,36682853702,0,48306426053,22636499577,32743346071,59887501967,51138717402,60854800781,1.44245E+11,60854800781,18996,0.21986111,81340,1767206011,1490469.694,151679.1265,127.9268744,1000.529211,0.843850948,95.91492574,,0.089364036
3/17/2014,48860,7982,209162,365984,755,124971,279631,43,45515,703825,505604,503419,483479,266620,34640,346188,108488,462319,195183,5185,27769,21,93699,297,0,180519,3656,5,1611240202,1407,10968.53518,46838085.45,0.72909611,0.72909611,47305204.15,47305204.15,64881986.66,1213.011622,1033.742889,0.001098937,0.955901175,0.000738851,1,0.000772937,16959.59865,13.10869751,0.072302406,347105490,207.00902,0.567148,268290.5985,347105490,268290.5985,0.664599341,27.30978376,,27.30978376,,1.24115E-06,0.000772937,,-48.6528371,36201590.21,347122449.6,268303.7072,0.004402269,60597563574,60597563574,2604398490,60597563574,60597563574,30392298447,60597563574,60597563574,60597563574,7790714463,59535698942,60597563574,99.012543,52062216557,61182542496,61201628514,40674746573,60975457833,61199730302,30490200327,59220074438,61201906270,61201906260,61201905647,61201897399,61201471055,61198679380,58355173892,60843325383,61171236302,49859203403,61155416592,60683458382,57598702580,28632962478,36608844125,0,48182821726,22636499578,32830028479,60241432867,51439032933,61201906271,1.44259E+11,61201906271,17742,0.20534722,79806,2241024931,1732170.586,119857.9707,92.64263355,774.7254401,0.598813784,95.52723827,,0.0901169
3/18/2014,50354,8052,208709,365811,753,125180,279275,44,45849,704509,506273,504084,484154,266351,35074,346117,108977,462985,194891,5243,27758,21,93767,292,0,179824,3637,5,1611240202,1328,10527.71386,46308834.43,0.71939703,0.71939703,46778403.55,46778403.55,65024460.16,799.8345096,991.2168921,0.001200853,0.84028473,0.000638789,1,0.000760205,16788.88891,12.76300284,0.065435419,332000000,196.9321,0.53954,252388.1697,332000000,252388.1697,0.662082473,34.39829295,,34.39829295,,1.2375E-06,0.000760205,,-47.41966866,36453991.14,332016788.9,252400.9327,0.004364834,60916219047,60916219047,2435594440,60916219047,60916219047,30192162083,60916219047,60916219047,60916219047,7574073666,59771055961,60916219047,98.996184,52295420856,61514443833,61533626116,40740520844,61308570102,61531716114,30570145636,59540332747,61533906270,61533906260,61533905647,61533897394,61533469117,61530669669,58681563651,61178311569,61503244085,50077883468,61486881549,61012542133,57868786914,28632970495,36607097877,0,48303894833,22636499578,32894199358,60562965885,51625374365,61533906271,1.44272E+11,61533906271,19980,0.23125,94177,1788865115,1359904.796,127900.3466,97.23052523,1012.269189,0.769532434,95.20758081,,0.090056475
3/19/2014,48208,8100,209810,367508,758,125766,280740,42,46164,707022,508790,506601,486686,267831,35371,347952,109771,465513,196045,5298,28156,22,94647,294,0,180975,3708,5,1611240202,1345,9929.914498,46781600.68,0.72737094,0.72737094,47290632.78,47290632.78,65015840.53,1135.19272,1057.880407,0.001161048,0.806042983,0.000616101,1,0.000764353,15506.65492,11.85255651,0.070730215,336250000,198.369105,0.543477,257013.6594,336250000,257013.6594,0.660393007,24.23101203,,24.23101203,,1.25199E-06,0.000764353,,-45.21747447,36711016.65,336265506.7,257025.512,0.004385847,61204191506,61204191506,3383824894,61204191506,61204191506,30175808190,61204191506,61204191506,61204191506,8236769530,59943377001,61204191506,98.923609,52538648882,61850498220,61869873369,40858618555,61642754984,61867951800,30442388199,59858853114,61870156270,61870156260,61870155648,61870147394,61869717050,61866905105,58997207966,61513871585,61839312612,50323289809,61822977398,61349440234,58197811129,28794737359,36692594292,0,48572828185,22636499578,32939122799,60886091949,51848891330,61870156271,1.44286E+11,61870156271,19238,0.22266204,91917,2553345944,1951657.352,176440.5028,134.8628083,998.94871,0.763549334,94.95227732,,0.090145511
3/20/2014,46917,8141,210530,368654,759,126348,281645,41,46408,709135,510896,508707,488809,268826,35705,349232,110437,467682,196882,5360,27449,21,93749,280,0,179988,3547,5,1611240202,1341,9331.39299,44343368.88,0.68766999,0.68766999,44802456.78,44802456.78,65151100.97,1589.755801,1117.335445,0.001190516,0.819123415,0.000589961,1,0.000720234,14897.39754,10.72961419,0.074483225,335250000,196.7131,0.53894,241458.4927,335250000,241458.4927,0.657864345,37.99511138,,37.99511138,,1.2278E-06,0.000720234,,-46.73083596,36952485.88,335264897.4,241469.2223,0.00439511,61567991462,61567991462,3250724878,61567991462,61567991462,28021264983,61567991462,61567991462,61567991462,7951636240,60073515544,61567991462,98.975306,52770770857,62185627634,62205120031,40922718883,61976587018,62203182303,30526028514,60173697802,62205406270,62205406260,62205405649,62205397414,62204964357,62202139594,59316244657,61848041972,62174506969,50564419285,62155705034,61662438929,58378613171,28806744201,36543291857,0,48519649031,22736499598,32983262121,61208361807,52062240950,62205406271,1.44299E+11,62205406271,18187,0.21049769,89922,1637194997,1179163.717,195364.3422,140.7080674,999.3602259,0.719773345,94.72295322,,0.090412151
3/21/2014,47776,8168,211265,371352,755,126755,284211,41,46624,712652,514496,512368,492500,271424,35999,352083,110974,471386,197698,5381,26853,21,92934,268,0,179434,3387,5,1611240203,1320,9146.419697,42547665.82,0.65935789,0.65935789,43009171.6,43009171.6,65228871.91,1332.943246,1183.372436,0.001154484,0.772467112,0.00053127,1,0.000687757,13938.39657,9.586231632,0.077650007,330000000,192.610865,0.527701,226959.8532,330000000,226959.8532,0.657435269,28.63296002,,28.63296002,,1.20724E-06,0.000687757,,-46.71556777,37179455.32,330013938.4,226969.4394,0.004416524,61864376107,61864376107,2726768317,61864376107,61864376107,26241018215,61864376107,61864376107,61864376107,7740544732,60203813415,61864376107,98.92696,53019262754,62515111258,62535117026,41112981630,62304358445,62533167927,30613481969,60486924787,62535406270,62535406260,62535405650,62535397422,62534962188,62532125988,59633680998,62176557109,62504030298,50802138368,62483320720,61971761852,58571506901,28953595451,36583767104,0,48502814622,22836499613,33127411160,61532300590,52314405504,62535406271,1.44312E+11,62535406271,18044,0.20884259,86950,2184035679,1502086.112,188933.831,129.9405895,879.624648,0.604968124,94.48579512,,0.090409386
3/22/2014,42880,8171,211801,372492,761,127211,285165,41,46921,714704,516553,514420,494566,272347,36288,353320,111571,473454,198391,5405,26903,21,93096,265,0,179768,3375,5,1611240203,1353,8289.118256,42173357.58,0.65203029,0.65203029,42622493.91,42622493.91,65368886.2,995.3602313,1189.280482,0.001161617,0.796073341,0.000539664,1,0.000677907,13027.74023,8.831596752,0.07998862,338250000,196.36416,0.537984,229302.0546,338250000,229302.0546,0.657099254,28.0883078,,28.0883078,,1.20047E-06,0.000677907,,-42.50627333,37408766.2,338263027.7,229310.8862,0.00442392,62211122459,62211122459,2626880259,62211122459,62211122459,24605704687,62211122459,62211122459,62211122459,7614414544,60433159795,62211122459,98.946246,53255650764,62853175867,62873364309,41314232654,62641138741,62871404563,30680216737,60813484390,62873656270,62873656260,62873655650,62873647422,62873209913,62870359184,59958046163,62514134120,62842193335,51046425541,62820954171,62303216610,58861784233,28949498049,36656181273,0,48694129659,22836499613,33260094490,61860762868,52559159500,62873656271,1.44326E+11,62873656271,16365,0.18940972,81516,2238428058,1517446.128,201817.4229,136.8134508,999,0.677229128,94.23913425,,0.089455378
3/23/2014,47062,8218,210614,371451,767,126746,284020,42,47075,714130,515966,513835,493988,271302,36584,352498,111451,472893,197329,5475,27300,21,93396,269,0,179123,3435,5,1611240203,1323,12213.35676,42828788.79,0.66133668,0.66133668,43287481.88,43287481.88,65454530.49,1125.914682,1133.390816,0.003157954,2.822293802,0.001932935,1,0.000684881,51027.07194,34.94745987,0.074539359,330750000,191.00523,0.523302,226524.3118,330750000,226524.3118,0.655608639,20.08872606,,20.08872606,,1.22528E-06,0.000684881,,-37.03893119,37635325.46,330801027.1,226559.2592,0.004381482,62534664735,62534664735,2962147620,62534664735,62534664735,23374508108,62534664735,62534664735,62534664735,7616001076,60621543625,62534664735,98.940356,53512574675,63183838920,63204112307,41437354766,62973189073,63202140020,30684612847,61148602421,63204406270,63204406260,63204405650,63204397428,63203959255,63201099783,60301583063,62848503202,63172935325,51312213974,63152240654,62643215625,59221518957,28880087951,36755959865,0,48955132904,22936499613,33236567335,62193282845,52771464099,63204406271,1.44339E+11,63204406271,18080,0.20925926,76448,3146262540,2154814.684,562390.662,385.1705447,1009.356146,0.691288606,94.42621056,,0.088814023
3/24/2014,50376,8397,211955,373049,779,127610,285558,43,47633,716631,518468,516337,496507,272926,37156,354347,112379,475420,198763,5602,27023,19,92843,249,0,179102,3389,3,1611240203,1336,10222.25075,41726827.58,0.64522774,0.64522774,42164063.19,42164063.19,65347566.89,1215.541101,1078.53943,0.001104078,0.712047436,0.000472514,1,0.0006636,15078.3165,10.00596532,0.071628953,334000000,191.86809,0.525666,221642.278,334000000,221642.278,0.650015949,13.26496017,,13.26496017,,1.13431E-06,0.0006636,,-47.81424403,37856977.75,334015078.3,221652.2839,0.004415654,62879521639,62879521639,3651979974,62879521639,62879521639,22840888787,62879521639,62879521639,62879521639,7776194926,60811335418,62879521639,98.963014,53708905249,63517689931,63538109594,41300977439,63305039371,63536125220,30468306330,61466781036,63538406270,63538406260,63538405651,63538397430,63537958124,63535090082,60619063937,63180646372,63506840374,51464103591,63484024151,62953431343,59415238712,28400564802,36173179803,0,48857775094,19936499612,32994757638,62508170761,52849902795,63538406271,1.44353E+11,63538406271,21176,0.24509259,89383,4789943240,3178604.584,571610.3364,379.3204104,1032.828452,0.685384584,94.73395974,,0.082713106
3/25/2014,48665,8481,212770,374365,788,128226,286687,42,47962,718652,520483,518355,498541,274112,37481,355804,113076,477464,199684,5671,26958,20,92909,250,0,179501,3397,3,1611240203,1336,9874.22006,41246035.31,0.63607926,0.63607926,41678919.59,41678919.59,65524726.87,1182.519935,1108.019907,0.001136978,0.768350354,0.000501375,1,0.000652534,14998.96726,9.78733677,0.073586838,334000000,190.86507,0.522918,217946.3708,334000000,217946.3708,0.64741231,18.32652708,,18.32652708,,1.11779E-06,0.000652534,,-42.24132805,38074933.9,334014999,217956.1582,0.004430569,63209016704,63209016704,3581219253,63209016704,63209016704,22885435491,63209016704,63209016704,63209016704,7866551174,60999266631,63209016704,98.961383,53948103275,63851523230,63872107788,41351782116,63637423904,63870111520,30330617544,61783209805,63872406270,63872406260,63872405651,63872397433,63871957122,63869078889,60933313677,63513465264,63840736022,51686816649,63817115293,63276659572,59672010977,28350656989,36174453951,0,48991717953,19936499612,32925407617,62827570237,53036614117,63872406271,1.44366E+11,63872406271,19521,0.2259375,90210,3485243330,2274239.926,444068.4528,289.7697835,807.8201215,0.527130131,94.86575801,,0.080676242
3/26/2014,50911,8515,213545,375770,782,128713,287763,43,48258,720978,522808,520681,500884,275232,37814,357364,113698,479805,200498,5702,26102,15,91553,236,0,178357,3217,4,1611240203,1327,10590.54635,38815157.87,0.59703748,0.59703748,39233544.54,39233544.54,65713704.98,991.5243529,1056.140999,0.00130729,0.819711599,0.000500905,1,0.000611075,18372.19608,11.22678678,0.069668898,331750000,188.599515,0.516711,202724.0783,331750000,202724.0783,0.646057182,20.16902884,,20.16902884,,1.05495E-06,0.000611075,,-38.23007395,38277669.21,331768372.2,202735.3051,0.004441509,63519482894,63519482894,3430544058,63519482894,63519482894,23315152964,63519482894,63519482894,63519482894,8427934371,61160253322,63519482894,98.9336,54181210902,64183112964,64203854859,41479556293,63967616346,64201841756,30587545372,62101349050,64204156270,64204156260,64204155652,64204147432,64203705048,64200809393,61253220209,63844430624,64172334806,51910482886,64145655707,63576303048,59808924504,27846129978,36173591536,0,48893376013,21786499613,33113572188,63148339528,53256653128,64204156271,1.44379E+11,64204156271,22413,0.25940972,96148,3183304302,1945237.168,296010.2643,180.884425,800,0.488859872,94.81886198,,0.07828649
3/27/2014,47281,8619,214025,376998,796,128950,288531,42,48482,722718,524542,522415,502646,276034,38111,358601,114039,481593,201018,5779,22871,14,84979,183,0,171984,2696,3,1611240203,1308,10507.86774,31915666.2,0.49286174,0.49286174,32252142.84,32252142.84,65438519.59,1105.152382,988.4280528,0.00161098,1.17152299,0.000585518,1,0.000499792,22141.78452,11.06628237,0.064268613,327000000,184.95718,0.506732,163431.919,327000000,163431.919,0.643619291,22.08482909,,22.08482909,,1.03441E-06,0.000499792,,-47.35596887,38441112.19,327022141.8,163442.9853,0.004452751,63857922670,63857922670,4100533542,63857922670,63857922670,23341534359,63857922670,63857922670,63857922670,8750163335,61387727504,63857922670,98.956731,54438964235,64509948268,64530853388,41533497041,64293185997,64528821021,30409420931,62417903745,64531156270,64531156260,64531155653,64531147440,64530703276,64527789600,61574023030,64170682073,64499179052,52139176084,64459784689,63773666756,59485282416,27592067052,35064685854,0,48029872226,20036499612,32990802688,63468613427,53443422817,64531156271,1.44392E+11,64531156271,18900,0.21875,89424,2921967655,1460375.478,210758.2096,105.3352252,906.803467,0.453212938,94.63044252,,0.08519065
3/28/2014,46886,8705,214692,378603,798,129455,289596,48,48740,724779,526605,524480,504719,277132,38446,360196,114616,483678,201779,5875,24351,15,88600,210,0,175586,2947,3,1611240204,1311,9435.866514,33825468.9,0.52686028,0.52686028,34189768.64,34189768.64,64893426.15,1136.276014,983.5154439,0.001619735,1.042335068,0.000549457,1,0.000527141,20036.80702,10.56221629,0.064095862,327750000,184.44472,0.505328,172770.3613,327750000,172770.3613,0.640703084,24.9613301,,24.9613301,,1.05711E-06,0.000527141,,-56.79752187,38613893.12,327770036.8,172780.9236,0.004461427,64167819913,64167819913,3792405055,64167819913,64167819913,23805466330,64167819913,64167819913,64167819913,9409566916,61581754414,64167819913,98.934477,54676025313,64837522940,64858601916,41555301300,64619671927,64856550207,30452688392,62731276773,64858906270,64858906260,64858905653,64858897446,64858451340,64855519359,61891129409,64497537218,64826810341,52377869702,64793052554,64161078704,60033325182,27151356728,35510331255,0,48607976252,19314399605,32829230205,63785902399,53622836444,64858906271,1.44405E+11,64858906271,19223,0.22248843,92427,2598375408,1369709.407,243982.8065,128.6132651,811.00522,0.427513852,94.49993571,,0.06962489
3/29/2014,47929,8775,216920,381939,802,130183,292398,45,48998,728808,530632,528509,508754,280054,38853,363556,115410,487707,204024,5964,27159,16,93456,246,0,181802,3411,4,1611240204,1345,9569.371004,39996647.41,0.62082632,0.62082632,40429413.04,40429413.04,65121937.79,1491.013016,1058.507564,0.001465345,0.9476519,0.000587667,1,0.000620129,18860.16812,11.69573892,0.070772147,336250000,188.252035,0.515759,208518.4071,336250000,208518.4071,0.637573188,33.78006374,,33.78006374,,1.26682E-06,0.000620129,,-46.447641,38822423.22,336268860.2,208530.1028,0.004551789,64497292488,64497292488,3025946416,64497292488,64497292488,23737903489,64497292488,64497292488,64497292488,9298347452,61772513549,64497292488,98.929577,54885830119,65173495424,65194849820,41566683599,64950262024,65192775864,30283356625,63044832592,65195156270,65195156260,65195155653,65195147442,65194698963,65191751357,62214575265,64828247492,65162765595,52591984579,65136148417,64564370348,60779806192,27405959585,36079277998,0,49504037428,21064399606,32782853201,64110107351,53801752767,65195156271,1.44419E+11,65195156271,19902,0.23034722,96284,1929989143,1196842.415,143506.6722,88.99266229,679.9065453,0.421629828,94.22448263,,0.077619274
3/30/2014,44993,8820,217861,383709,818,130765,293609,46,49203,731187,533012,530889,511147,281372,39098,365297,116010,490100,205025,6029,24720,15,89377,216,0,178192,3013,3,1611240204,1330,8610.274436,34009032.56,0.52985841,0.52985841,34380421.81,34380421.81,64886054.99,1109.890673,1098.752288,0.001210718,0.755942097,0.00039662,1,0.00052467,13864.73399,7.274415569,0.072643632,332500000,185.207935,0.507419,174452.9089,332500000,174452.9089,0.636745406,29.30177611,,29.30177611,,1.14316E-06,0.00052467,,-49.47442526,38996883.4,332513864.7,174460.1833,0.004570996,64819803782,64819803782,2538280469,64819803782,64819803782,23971907992,64819803782,64819803782,64819803782,9526401066,61978049168,64819803782,98.919765,55141638215,65505825879,65527348140,41724434065,65280665250,65525251824,30178777946,63362315117,65527656270,65527656260,65527655654,65527647445,65527196713,65524233219,62533345576,65158616544,65495117877,52859973084,65460454459,64813528210,60632551711,27037916921,35505224786,0,48975545599,19104399605,32647628202,64433003318,54034399568,65527656271,1.44432E+11,65527656271,18341,0.21228009,89528,2236303220,1173322.111,139191.1435,73.02947334,639.1286269,0.335331874,93.93654106,,0.080568724
